Detected Component: I1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:0 G31:0 G31:0 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:-0.001 G31:0 G31:0.001 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: V1
G11:0 G11:0 G11:0 G11:0 G21:0 G21:0 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R2
G11:0 G11:0 G11:0 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
G11:0 G11:0 G11:0 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R1
G11:0.001 G11:0 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: R2
G11:0.001001 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
G11:0.001001 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Detected Component: C1
G11:1 G11:-1e-06 G11:-0.001 G11:0 G21:-1e-06 G21:1e-06 G21:0 G21:0 G31:0 G31:0 G31:1 G31:0 G41:0 G41:0 G41:0 G41:0 
Time,N001,N002,N003,N004,C1,L1,R2,R1,V1,I1,
0.002281,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002282,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002283,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002284,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002285,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002286,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002287,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002288,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002289,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00229,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002291,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002292,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002293,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002294,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002295,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002296,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002297,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002298,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002299,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0023,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002301,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002302,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002303,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002304,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002305,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002306,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002307,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002308,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002309,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00231,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002311,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002312,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002313,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002314,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002315,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002316,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002317,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002318,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002319,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00232,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002321,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002322,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002323,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002324,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002325,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002326,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002327,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002328,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002329,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00233,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002331,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002332,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002333,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002334,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002335,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002336,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002337,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002338,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002339,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00234,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002341,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002342,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002343,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002344,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002345,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002346,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002347,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002348,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002349,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00235,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002351,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002352,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002353,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002354,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002355,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002356,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002357,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002358,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002359,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00236,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002361,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002362,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002363,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002364,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002365,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002366,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002367,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002368,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002369,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00237,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002371,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002372,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002373,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002374,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002375,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002376,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002377,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002378,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002379,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00238,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002381,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002382,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002383,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002384,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002385,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002386,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002387,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002388,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002389,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00239,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002391,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002392,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002393,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002394,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002395,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002396,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002397,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002398,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002399,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0024,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002401,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002402,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002403,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002404,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002405,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002406,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002407,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002408,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002409,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00241,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002411,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002412,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002413,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002414,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002415,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002416,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002417,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002418,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002419,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00242,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002421,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002422,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002423,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002424,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002425,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002426,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002427,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002428,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002429,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00243,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002431,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002432,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002433,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002434,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002435,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002436,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002437,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002438,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002439,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00244,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002441,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002442,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002443,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002444,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002445,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002446,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002447,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002448,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002449,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00245,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002451,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002452,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002453,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002454,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002455,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002456,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002457,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002458,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002459,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00246,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002461,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002462,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002463,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002464,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002465,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002466,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002467,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002468,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002469,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00247,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002471,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002472,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002473,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002474,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002475,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002476,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002477,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002478,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002479,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00248,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002481,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002482,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002483,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002484,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002485,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002486,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002487,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002488,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002489,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00249,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002491,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002492,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002493,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002494,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002495,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002496,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002497,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002498,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002499,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.0025,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002501,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002502,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002503,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002504,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002505,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002506,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002507,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002508,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002509,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00251,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002511,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002512,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002513,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002514,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002515,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002516,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002517,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002518,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002519,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00252,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002521,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002522,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002523,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002524,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002525,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002526,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002527,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002528,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002529,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00253,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002531,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002532,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002533,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002534,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002535,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002536,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002537,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002538,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002539,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00254,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002541,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002542,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002543,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002544,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002545,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002546,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002547,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002548,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002549,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00255,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002551,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002552,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002553,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002554,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002555,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002556,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002557,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002558,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002559,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00256,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002561,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002562,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002563,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002564,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002565,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002566,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002567,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002568,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002569,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00257,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002571,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002572,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002573,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002574,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002575,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002576,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002577,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002578,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002579,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.00258,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002581,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002582,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002583,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
0.002584,-nan,-nan,-nan,0,-nan,-nan,-nan,-nan,0,-0.1,
